,Nº,NJ,Denominación,ProducciónTotal,CantidaddeJuicios,(Créditos/Activos),(Dispon.+Invers.)/Deudasc/Aseg.,(Dispon.+Invers.+Inmuebles)/Deudasc/Aseg.,(Dispon.+Invers.+Inmueb.)/(Deudasc/Aseg.+Comp.Técn.),(Inversiones+Inmuebles)/Activos,Superávit/CapitalRequerido,(Dispon.+Invers.)/CompromisosExigibles,Fecha,Categoría,% Mercado
2630,39.0,A,CRÉDITOS Y GARANTÍAS,0.171949214446524,62.0,51.9080842546238,169.716658671504,170.989437102052,123.18085442813,45.6422199098785,92.30526,5.36586771942987,2012-09,Patrimoniales y Mixtas,0.26
2631,40.0,C,DULCE,0.0,0.0,4.69290542191587,0.0,0.0,0.0,64.2453280411026,489.181358956886,0.0,2012-09,Patrimoniales y Mixtas,0.0
2632,41.0,A,EQUITATIVA DEL PLATA,0.233037393004143,1031.0,39.7157322702443,129.231385946553,136.470244957866,99.4892119507201,38.385502814865,89.7210956575281,14.2354423142447,2012-09,Patrimoniales y Mixtas,0.35
2633,42.0,A,ESCUDO ,0.165483701940358,613.0,63.7886254428482,58.255657570968,95.2146052443348,74.88258827839,17.7303437556694,13.4749171373978,9.45616497805972,2012-09,Patrimoniales y Mixtas,0.25
2634,43.0,A,EUROAMÉRICA,0.00040435127905721,0.0,11.9394256178125,0.0,0.0,0.0,87.5806802231398,7.51666786813729,0.0,2012-09,Patrimoniales y Mixtas,0.0
2635,44.0,A,FED. PATRONAL ,6.81987125170248,16243.0,25.7261376537404,138.642898443901,138.755823728797,108.610211665397,70.4368040249905,19.276448882596,54.3547950957001,2012-09,Patrimoniales y Mixtas,10.19
2636,45.0,A,FIANZAS Y CRÉDITO,0.15392700179582,10.0,72.353511954068,861.366331628983,861.366331628983,169.680084100714,19.0541690884011,67.6099333333333,0.0,2012-09,Patrimoniales y Mixtas,0.23
2637,46.0,A,GALICIA,1.3626375205636,116.0,41.8615195882146,432.554356373957,432.554356373957,233.901806627466,53.1149871635796,22.3012514254374,23.6431560487818,2012-09,Patrimoniales y Mixtas,2.04
2638,47.0,A,GENERALI ,0.619765814378148,1531.0,60.7371948295188,163.417128747161,163.417128747161,78.7543154805313,26.8124556901607,70.4384241645031,3.25641962081562,2012-09,Patrimoniales y Mixtas,0.93
2639,48.0,A,HAMBURGO,0.144618797987265,195.0,33.5400460004569,163.105076752286,164.673157290494,125.864179878229,5.69424366002569,12.6998833333333,261.247670565245,2012-09,Patrimoniales y Mixtas,0.22
2640,49.0,A,HANSEATICA,0.0286720445597115,6.0,56.9860974789016,94.5523382773206,160.004430595436,101.005138834761,34.0147401286745,73.0304333333333,2.70326669364313,2012-09,Patrimoniales y Mixtas,0.04
2641,50.0,A,HDI,0.489444974098844,1347.0,37.6620396278911,232.174229044368,238.07926285731,147.9717706958,59.1678735747757,28.5587723959633,10.8180239905423,2012-09,Patrimoniales y Mixtas,0.73
2642,51.0,A,HOLANDO SUDAMERICANA,0.779969830981892,2754.0,48.433786491831,115.734640265295,121.963431006733,89.9232956579126,46.5613199681316,39.2580351429306,4.81830637284663,2012-09,Patrimoniales y Mixtas,1.17
2643,52.0,A,HORIZONTE,0.415829470349223,3504.0,72.7510120723723,57.7976275233287,71.807492353607,56.9580182077985,21.4131468191341,5.88189689771264,3.70867410909779,2012-09,Patrimoniales y Mixtas,0.62
2644,53.0,A,HSBC BUENOS AIRES,3.3762793890191,6187.0,41.5100233011978,114.340998682164,114.371814800525,85.7373489307801,47.6878054269593,14.5669424917348,8.5536898695335,2012-09,Patrimoniales y Mixtas,5.05
2645,54.0,A,IAM,0.111638990671902,46.0,46.354959446747,221.760092226087,248.780116995436,88.7536224119023,39.1954618097946,25.9892014123999,0.0,2012-09,Patrimoniales y Mixtas,0.17
2646,55.0,O,INST. ENTRE RÍOS,0.581648188977853,1824.0,30.8030807807603,122.326060880879,130.841399338964,101.275725724419,64.1951254147145,60.9125323003514,81.1477909823163,2012-09,Patrimoniales y Mixtas,0.87
2647,56.0,A,INSTITUTO DE SEGUROS,0.390170874653736,161.0,49.0368900074915,342.683435466947,342.683435466947,276.247776762159,49.2115917226959,1.53504973889584,7.57222645842373,2012-09,Patrimoniales y Mixtas,0.58
2648,57.0,A,INSTITUTO MISIONES,0.0,0.0,63.2938428951188,0.0,0.0,0.0,29.2965889112755,1.00906138322133,0.0,2012-09,Patrimoniales y Mixtas,0.0
2649,58.0,A,INSUR,0.0201762474712887,0.0,31.6827386012582,0.0,0.0,269.116336955948,57.1025559608539,85.6579666666667,4.24619413286682,2012-09,Patrimoniales y Mixtas,0.03
2650,59.0,A,INTERACCIÓN ,0.0903189378109231,8.0,23.4139894188736,135.237625587094,135.237625587094,135.237625587094,59.7258002433008,53.0960259319322,1.03333773358803,2012-09,Patrimoniales y Mixtas,0.13
2651,60.0,A,JUNCAL PATRIMONIALES,0.0,485.0,64.0380174661952,58.9442663627349,66.2576252548408,69.8292871933423,33.6923947854529,513.100066666667,60.7922063675563,2012-09,Patrimoniales y Mixtas,0.0
2652,61.0,A,LATITUD SUR ,0.0603144878681079,97.0,31.2444860688363,144.877049950637,147.925597743754,132.185165605481,51.0656438958944,29.6566581662117,18.218753832435,2012-09,Patrimoniales y Mixtas,0.09
2653,62.0,A,LIBERTY ,0.734308604257811,1835.0,46.2626634778419,106.258117222381,106.258117222381,74.7632532766043,41.2498304392771,9.3982245243057,65.9294031553235,2012-09,Patrimoniales y Mixtas,1.1
2654,63.0,A,LIDERAR ,0.958833773722493,3970.0,40.8936114578264,116.069612428987,120.584305825588,104.870685174297,56.9949114864048,6.73678934282883,4.15596576233499,2012-09,Patrimoniales y Mixtas,1.43
2655,64.0,C,LUZ Y FUERZA,0.0358792832061199,241.0,14.5480940723135,186.225627635074,212.876635080462,179.352153433763,79.1791421809635,-2.53166111111111,39.7757562644786,2012-09,Patrimoniales y Mixtas,0.05
2656,65.0,A,MAPFRE,2.65747353731728,3015.0,57.0938477144013,136.025599192594,145.988128746675,88.9629624190672,37.7532502301325,4.1278603623998,1.88879915716664,2012-09,Patrimoniales y Mixtas,3.97
2657,66.0,A,MERCANTIL ANDINA,1.3267696998007,2224.0,39.7816085551672,88.1426341595697,95.9950847023248,74.9421588083227,53.1732225945557,35.8343906191338,32.8494618279138,2012-09,Patrimoniales y Mixtas,1.98
2658,67.0,A,MERIDIONAL,2.47367420248525,6792.0,61.7124996219885,121.220865268857,127.83587275872,64.4213342438551,27.7276890931491,4.52525338881901,7.18879413738557,2012-09,Patrimoniales y Mixtas,3.7
2659,68.0,A,METROPOL,0.0299714032183055,475.0,43.8726638312023,124.738162003522,140.631592318231,94.3670720673294,53.9264093680352,28.1836067112826,273.662400734015,2012-09,Patrimoniales y Mixtas,0.04
2660,69.0,A,NACIÓN ,3.12499931034883,1623.0,50.6260533746555,134.901100679642,134.901100679642,86.4750429522745,42.048315422517,0.715948085863201,5.65008866801336,2012-09,Patrimoniales y Mixtas,4.67
2661,70.0,A,NATIVA,0.079318335757157,247.0,29.6616175885975,147.819129940235,148.844669934551,110.019365143294,64.3163712532946,8.18784444444444,45.1010185850909,2012-09,Patrimoniales y Mixtas,0.12
2662,71.0,A,NIVEL,0.0471130321087241,232.0,29.9817216790942,75.3924169775119,109.915631140345,94.067931036313,61.4951966287339,49.0179190887623,195.752638678132,2012-09,Patrimoniales y Mixtas,0.07
2663,72.0,A,NOBLE ,0.0701558864168213,880.0,41.5176378460398,109.080156658922,109.080156658922,77.0554845249081,51.2504306707655,8.41825555555556,22.8882492359179,2012-09,Patrimoniales y Mixtas,0.1
2664,73.0,A,NORTE,0.344474404550926,757.0,29.0038457052563,155.201048675077,155.896768473842,116.546265147486,66.1940631169964,114.457881988144,27.2163823470284,2012-09,Patrimoniales y Mixtas,0.51
2665,74.0,C,NUEVA,0.221732371286443,1710.0,32.6190866579558,132.824680702898,132.824680702898,99.4193172436408,57.2848862256024,111.595278114822,25.2561878267962,2012-09,Patrimoniales y Mixtas,0.33
2666,75.0,A,ORBIS,0.490598260635791,4762.0,42.8811618331169,80.2502778430829,95.350333755088,69.7203776436217,44.1997822590359,10.0753402239884,17.8050623762214,2012-09,Patrimoniales y Mixtas,0.73
2667,76.0,A,PARANÁ,0.535288900000102,3642.0,36.1489591831461,91.6824623828853,94.518267114165,93.1325333147291,39.8034745420073,3.24774780785741,14.4031024338765,2012-09,Patrimoniales y Mixtas,0.8
2668,77.0,A,PERSEVERANCIA,0.385113869754678,1632.0,39.2135775134083,103.502980995686,107.824741175466,83.9243498906446,51.6934847619743,14.6439868182191,28.1023689049459,2012-09,Patrimoniales y Mixtas,0.58
2669,78.0,A,PREVINCA ,0.0480749351467871,2.0,31.0409872132408,385.007966537834,446.805399379893,239.385162274088,53.5618806344992,11.06,8.29771121018382,2012-09,Patrimoniales y Mixtas,0.07
2670,79.0,C,PRODUCTORES DE FRUTAS,0.047946726992543,282.0,28.3883142954238,154.706820101319,155.06452132908,119.060295453798,59.1541012126439,11.2841658248271,39.5580845459107,2012-09,Patrimoniales y Mixtas,0.07
2671,80.0,A,PROGRESO ,0.103012944909751,1430.0,35.5274128524505,62.4297050625304,99.990523380222,81.1759281598965,57.4461761487158,3.10130567479343,11.2999987927284,2012-09,Patrimoniales y Mixtas,0.15
2672,81.0,A,PROVINCIA ,2.0252042702099,8934.0,32.2986094862297,117.813124188022,117.842253818899,99.2186125907081,63.4050557493852,31.3611355173591,35.8822588288826,2012-09,Patrimoniales y Mixtas,3.03
2673,82.0,A,PRUDENCIA,0.152976889622318,1615.0,34.4351540185521,118.51225781984,119.440923042148,110.39684184145,52.0448574315325,35.2119,11.6784370101511,2012-09,Patrimoniales y Mixtas,0.23
2674,83.0,C,RÍO URUGUAY,0.345486163025444,745.0,50.4855312428695,93.1800206991659,123.461809252251,95.5597770792628,30.7331128983011,73.2036537064814,15.2458050768457,2012-09,Patrimoniales y Mixtas,0.52
2675,84.0,A,ROYAL & SUN ALLIANCE,1.45188304283107,1845.0,58.2982531539242,132.531616250143,132.551073893045,70.0372546853175,39.0275161934946,16.6631048445736,11.8528029027947,2012-09,Patrimoniales y Mixtas,2.17
2676,85.0,C,SAN CRISTÓBAL,2.72733534126649,6117.0,27.7901804723231,197.768338809526,197.775505839799,139.405664957304,68.3158911038111,155.289568845035,39.0155051517524,2012-09,Patrimoniales y Mixtas,4.08
2677,86.0,C,SANCOR,3.85898250289663,3989.0,34.3286491775347,147.051949162667,148.498669451014,130.240592129331,49.1278864445167,23.5566772094575,10.0198591308107,2012-09,Patrimoniales y Mixtas,5.77
2678,87.0,A,SANTANDER RÍO ,0.763940457496538,193.0,25.2314061646079,468.888855711418,468.888855711418,381.664056019802,64.4641140482301,113.319490488228,40.271098460673,2012-09,Patrimoniales y Mixtas,1.14
2679,88.0,C,SEGUNDA ,1.99718697935841,5444.0,32.5490126608323,138.0991055107,139.773858062491,110.653054337414,59.0227234956101,124.942607911613,97.5805258035729,2012-09,Patrimoniales y Mixtas,2.98
2680,89.0,C,SEGURCOOP,0.434480809075589,1628.0,47.9997158097975,335.200163810604,335.200163810604,138.349061613247,47.8325398340289,237.257939292898,38.4008605901847,2012-09,Patrimoniales y Mixtas,0.65
2681,90.0,C,SEGUROMETAL,0.250152225943457,1021.0,38.9401347938199,144.874080977417,148.697382094859,110.709912855064,50.0237256883153,136.047759670838,288.927994693811,2012-09,Patrimoniales y Mixtas,0.37
2682,91.0,A,SEGUROS MÉDICOS,0.0428673302187324,1819.0,25.5006665984292,99.3779067253397,99.3779067253397,103.638178664864,56.5401176273367,64.8168986855663,0.0,2012-09,Patrimoniales y Mixtas,0.06
2683,92.0,A,SMG,0.679676064030283,1893.0,47.7481912447915,43.5900859541238,121.396263183913,83.4491931479398,48.397877319956,166.506279510385,1.59184345953606,2012-09,Patrimoniales y Mixtas,1.02
2684,93.0,A,SMSV ,0.0763136358221163,1.0,15.5725902856968,318.906658161096,318.906658161096,179.893184488251,78.8401596511665,31.746037150568,6.4575500154073,2012-09,Patrimoniales y Mixtas,0.11
2685,94.0,A,SOL NACIENTE,0.101234812542498,17.0,31.5679594921469,238.26541377118,309.516690799454,182.758841992221,64.7099128053949,112.051298352798,3.20390854300807,2012-09,Patrimoniales y Mixtas,0.15
2686,95.0,C,SUMICLI,0.0,0.0,13.0041679159101,0.0,0.0,0.0,76.8689780969136,132.4325,0.0,2012-09,Patrimoniales y Mixtas,0.0
2687,96.0,A,SURCO,0.128520800593374,411.0,37.4255771816826,184.16784899212,189.19597312181,136.479518831802,56.2785239858334,35.6009951277531,319.614627227692,2012-09,Patrimoniales y Mixtas,0.19
2688,97.0,A,TESTIMONIO ,0.174894626253461,0.0,50.9732269007655,476.1756418879,476.1756418879,113.589797475136,24.9268182838329,6.65725820410813,210.233627630629,2012-09,Patrimoniales y Mixtas,0.26
2689,98.0,A,TPC,0.0642616870622717,2291.0,72.0904663645027,76.2638105453681,80.4733838959606,57.0653669132004,20.9639877714301,64.5206666666667,12.681302552707,2012-09,Patrimoniales y Mixtas,0.1
2690,99.0,C,TRIUNFO,0.182910906647239,885.0,40.22456300446,135.262727165101,177.065688586825,156.949787039994,51.8617300858503,123.508049776501,7.72490358500455,2012-09,Patrimoniales y Mixtas,0.27
2691,100.0,A,VICTORIA,0.267417077444474,675.0,43.3635662078779,146.292158872596,152.567137293404,101.715602259575,50.4172052883102,16.9904058212896,12.1000867858164,2012-09,Patrimoniales y Mixtas,0.4
2692,101.0,A,VIRGINIA,0.0875964594874944,4.0,38.4066579124354,0.0,0.0,113.838145381287,60.3406739546792,63.1821676404563,10.6356001650851,2012-09,Patrimoniales y Mixtas,0.13
2693,102.0,A,WARRANTY,0.00295095728205018,0.0,70.7503299085448,387.31774179731,931.31614266541,120.923555165336,24.6141863815472,1.25238500073385,4.87586276314276,2012-09,Patrimoniales y Mixtas,0.0
2694,103.0,A,XL INSURANCE,0.0,39.0,10.8638584119464,463.654818175385,463.654818175385,463.654818175385,81.1394290878209,84.9124666666667,0.0,2012-09,Patrimoniales y Mixtas,0.0
2695,104.0,A,ZURICH,2.17161720706685,5498.0,44.6304834871582,126.917276107903,129.216778880158,92.0730021370091,49.0433865597409,13.6847703912877,2.25209942108167,2012-09,Patrimoniales y Mixtas,3.25
2696,1.0,A,ACE,0.821019642354777,317,68.2299753056552,187.685658129576,187.685658129576,84.0786008891617,24.0035445635591,5.76925555069118,28.44371704155401,2012-06,Patrimoniales y Mixtas,1.2
2697,2.0,A,AFIANZADORA,0.128067810205419,10,70.8379974714382,538.08553279367,538.08553279367,132.067196697909,18.7923142355939,31.1775500525025,0.0,2012-06,Patrimoniales y Mixtas,0.19
2698,3.0,C,AGROSALTA,0.04721781563804,852,89.4884803364456,57.3050372550982,59.5626236031738,52.6480345731832,9.88072718051371,0.0,15.451850776320688,2012-06,Patrimoniales y Mixtas,0.07
2699,4.0,A,ALBA,0.0755222156816321,60,53.4853405252174,254.920545057603,289.137191818093,206.065097821146,40.7283419171933,165.398872249563,85.60948508975011,2012-06,Patrimoniales y Mixtas,0.11
2700,5.0,A,ALLIANZ,1.84849484655228,1977,42.0499815286276,208.883637289188,209.413343148645,141.591780458082,45.9545064883916,75.6578596627926,2.2129555138723886,2012-06,Patrimoniales y Mixtas,2.71
2701,6.0,A,ANTÁRTIDA,0.13264871510621,934,65.7103533142082,22.1040097383616,51.1037598178061,50.1476430195251,21.4674609320026,4.21995601581405,2.679353157518909,2012-06,Patrimoniales y Mixtas,0.19
2702,7.0,A,ARGOS,0.104290464417123,1622,31.7600439427472,90.3287374139434,91.6581256626668,82.6054452639071,65.0576196227795,139.75399,42.11748469194718,2012-06,Patrimoniales y Mixtas,0.15
2703,8.0,A,ASEGURADORA FEDERAL ,0.743102277730763,4182,61.3542783554355,69.9853294599898,74.1627387306291,57.8862635196205,28.3707621894744,4.28135056981983,17.813412301801833,2012-06,Patrimoniales y Mixtas,1.09
2704,9.0,A,ASEGURADORA TOTAL,0.127654867136064,277,20.0225903027093,106.65098582968,114.878698013454,105.620923162433,71.3171842834803,9.71860611794719,21.060496486481245,2012-06,Patrimoniales y Mixtas,0.19
2705,10.0,A,ASEGURADORES DE CAUCIONES,0.130710413480411,141,50.1548060708543,192.756442195215,211.627521876611,135.221683908056,29.9372991846604,37.2781411878026,1.9838172138103178,2012-06,Patrimoniales y Mixtas,0.19
2706,11.0,C,ASOCIACIÓN MUTUAL DAN,0.0116083392072574,0,6.28143743007065,0.0,0.0,0.0,75.7250071953661,327.895257142857,0.0,2012-06,Patrimoniales y Mixtas,0.02
2707,12.0,A,ASOCIART RC,0.00901167256525785,0,4.26891144982989,399.073002328338,399.073002328338,354.210892062431,94.6281435483479,0.75752,75.16577861587393,2012-06,Patrimoniales y Mixtas,0.01
2708,13.0,A,ASSEKURANSA,0.0208430168579917,1,40.8577380870348,925.860354749646,925.860354749646,397.545553846034,5.57246087200195,16.3802909090909,213.77408752810933,2012-06,Patrimoniales y Mixtas,0.03
2709,14.0,A,ASSURANT,1.23465202724983,118,20.2576673990425,0.0,0.0,182.474511250636,77.1413153128206,41.9050182218432,149.488859990064,2012-06,Patrimoniales y Mixtas,1.81
2710,15.0,A,BBVA CONSOLIDAR ,0.786481218067018,243,45.2206526401044,316.416691784422,320.692918036504,145.741851558505,51.090018611246,88.3066430384571,48.41354545894392,2012-06,Patrimoniales y Mixtas,1.15
2711,16.0,A,BENEFICIO ,0.0443873404415826,2,50.3168468730914,523.086754425764,523.086754425764,178.257259149918,37.2739452590882,19.5228648848862,14.483674966356512,2012-06,Patrimoniales y Mixtas,0.07
2712,17.0,A,BERKLEY,0.904488700219536,417,29.5759575186029,301.974705463444,309.971355331219,213.958637724739,67.8361433917342,294.049843453956,23.42113359681741,2012-06,Patrimoniales y Mixtas,1.33
2713,18.0,C,BERNARDINO RIVADAVIA,1.89241871716426,4588,50.8426556151445,114.650330188829,115.081452142059,77.1168809029225,36.9355821319943,38.7367776600414,82.40494999559675,2012-06,Patrimoniales y Mixtas,2.77
2714,19.0,A,BHN,0.0859519361614731,2,44.1011353813017,700.830296659023,700.830296659023,209.502075015353,52.6759027901834,169.032877324285,2.4104521310256346,2012-06,Patrimoniales y Mixtas,0.13
2715,20.0,A,BOSTON,0.610937736857922,1928,67.7130372503791,99.8031279010601,103.278859852838,49.9448257658762,19.7115517487156,11.7319507975458,4.036888423534699,2012-06,Patrimoniales y Mixtas,0.9
2716,21.0,A,BRADESCO,0.0,50,32.0363452784898,342.715730278209,342.715730278209,342.715730278209,60.987354675221,263.81025,26.177070756442337,2012-06,Patrimoniales y Mixtas,0.0
2717,22.0,O,CAJA DE TUCUMÁN,0.26526304130235,571,12.2811244902139,175.129091251329,175.129091251329,154.192946055631,81.5203483757384,178.063255736698,68.27742634342987,2012-06,Patrimoniales y Mixtas,0.39
2718,23.0,A,CAJA GENERALES,6.13346781122425,15804,23.0856098737075,116.392514755864,122.958797254242,113.068443628508,66.7600201723183,62.0607090287107,8.806065916594395,2012-06,Patrimoniales y Mixtas,8.99
2719,24.0,A,CALEDONIA,0.0,32,46.8265164053909,151.773986559849,151.773986559849,151.773986559849,42.244373507309,32.0603714285714,0.0,2012-06,Patrimoniales y Mixtas,0.0
2720,25.0,A,CAMINOS PROTEGIDOS,0.0227006881670556,12,5.17885457282276,358.235181099759,492.719206425765,331.946668934859,90.4308850169555,104.33148,46.04502129925453,2012-06,Patrimoniales y Mixtas,0.03
2721,26.0,A,CARDIF ,1.35374557796313,48,35.7651694178877,501.159118545053,501.159118545053,324.874056750108,59.8734397888712,31.227752646095,8.910422522278795,2012-06,Patrimoniales y Mixtas,1.98
2722,27.0,A,CARUSO,0.423976763694969,205,6.92425198469236,461.66243363798,461.66243363798,359.758306351933,84.4984125066594,260.194548120863,51.67016979681748,2012-06,Patrimoniales y Mixtas,0.62
2723,28.0,A,CESCE,0.0306674467203679,2,64.8790629823787,581.836044789503,581.836044789503,153.486012476669,21.6346406147654,271.83155,1.1072813751161192,2012-06,Patrimoniales y Mixtas,0.04
2724,29.0,A,CHUBB,0.482325811351678,172,44.7375570067278,440.640240423013,440.640240423013,173.770377103617,50.5378800743854,369.786869621911,132.818595000494,2012-06,Patrimoniales y Mixtas,0.71
2725,30.0,E,COFACE,0.0639411966558308,3,22.2805897561076,0.0,0.0,324.98988070308,63.3004063231113,227.881838536057,2.427825370651267,2012-06,Patrimoniales y Mixtas,0.09
2726,31.0,A,COMARSEG,0.00402942788450636,0,28.4805709663169,491.64675717349,491.64675717349,397.813084040221,50.5521138719801,52.9352,342.32377215532404,2012-06,Patrimoniales y Mixtas,0.01
2727,32.0,A,COMERCIO,1.10049278478337,2567,46.4736940683073,112.724246650666,114.052543743685,76.8911258268262,48.8671446654788,45.4615630655728,23.6556807834956,2012-06,Patrimoniales y Mixtas,1.61
2728,33.0,A,CONFLUENCIA,8.30129396476252e-07,0,0.0145108278629459,0.0,0.0,0.0,96.5367191332678,3.243225,0.0,2012-06,Patrimoniales y Mixtas,0.0
2729,34.0,A,CONSTRUCCIÓN,0.010576836920754,175,34.6321839303512,144.813298176526,151.915003523055,143.765717652862,52.3940906328074,28.4349333333333,0.0,2012-06,Patrimoniales y Mixtas,0.02
2730,35.0,C,COOP. MUTUAL PATRONAL,0.522667951450222,626,38.191191420762,186.743911602707,189.008417465071,117.282206417225,56.022588175929,61.7652033446018,204.28623354599338,2012-06,Patrimoniales y Mixtas,0.77
